user_id	trial_date	purchase_date	type
7701907	2019-07-16 17:58:21	2019-07-30 17:58:21	monthly
-1819784376	2019-07-16 18:42:33	NULL	yearly
-408917067	2019-07-16 19:04:20	NULL	yearly
1423719867	2019-07-16 19:16:45	NULL	yearly
-1779456048	2019-07-16 19:38:11	2019-07-30 19:38:11	yearly
-1359094406	2019-07-16 20:07:52	NULL	monthly
-1829809200	2019-07-16 20:14:04	NULL	yearly
2075252749	2019-07-16 20:18:40	2019-07-30 20:18:40	monthly
196423863	2019-07-16 20:25:36	NULL	yearly
-165341784	2019-07-16 20:40:09	NULL	monthly
-547011087	2019-07-16 20:43:02	2019-07-30 20:43:02	monthly
1532675964	2019-07-16 20:59:21	2019-07-30 20:59:21	monthly
692657724	2019-07-16 21:10:47	NULL	yearly
-1536296240	2019-07-16 21:32:23	2019-07-30 21:32:23	monthly
151215223	2019-07-16 21:52:46	NULL	yearly
211233275	2019-07-16 22:20:07	2019-08-03 10:11:27	monthly
1244525889	2019-07-16 22:34:48	2019-07-30 22:34:48	yearly
1189732274	2019-07-16 22:48:01	2019-07-30 22:48:01	yearly
1785217151	2019-07-16 22:58:17	2019-07-30 22:58:17	monthly
-1048701769	2019-07-17 0:33:28	NULL	yearly
-2137248641	2019-07-17 0:51:43	NULL	yearly
-263160491	2019-07-17 0:53:58	2019-07-31 0:53:58	monthly
-1458922629	2019-07-17 1:39:59	NULL	yearly
-1846481430	2019-07-17 1:52:47	NULL	yearly
-616116539	2019-07-17 1:53:16	2019-08-06 12:32:26	monthly
-1215376301	2019-07-17 2:34:30	NULL	yearly
603204614	2019-07-17 2:51:27	2019-07-31 2:51:27	yearly
572164058	2019-07-17 3:03:41	NULL	yearly
-1489308729	2019-07-17 3:28:46	2019-07-31 3:28:46	yearly
-203515090	2019-07-17 3:44:54	NULL	yearly
-1516088309	2019-07-17 4:06:34	NULL	yearly
1724978138	2019-07-17 4:40:25	NULL	yearly
-929474321	2019-07-17 4:51:18	NULL	yearly
1059526255	2019-07-17 5:06:13	NULL	yearly
1033273118	2019-07-17 5:08:42	NULL	yearly
490814781	2019-07-17 5:09:39	NULL	yearly
1512344333	2019-07-17 5:27:19	2019-07-31 5:27:19	yearly
171710618	2019-07-17 6:18:12	NULL	yearly
-902699500	2019-07-17 6:27:11	NULL	yearly
-53437287	2019-07-17 7:07:43	NULL	monthly
749679116	2019-07-17 7:31:35	NULL	yearly
-183849032	2019-07-17 7:31:59	NULL	yearly
1441858114	2019-07-17 7:39:43	NULL	yearly
1490837947	2019-07-17 7:52:26	NULL	yearly
-929504109	2019-07-17 7:52:37	2019-08-14 3:03:06	yearly
195783252	2019-07-17 8:23:53	NULL	yearly
-1391564302	2019-07-17 8:27:23	NULL	yearly
-548088826	2019-07-17 8:54:37	NULL	yearly
-2436835	2019-07-17 9:08:19	2019-07-31 19:35:04	yearly
1430675575	2019-07-17 9:12:21	NULL	yearly
-66969890	2019-07-17 10:05:04	2019-07-31 10:05:04	yearly
-1105142883	2019-07-17 10:12:14	NULL	yearly
1396442182	2019-07-17 10:12:23	2019-07-31 10:12:23	yearly
1918434102	2019-07-17 11:10:43	2019-07-31 11:10:43	monthly
37527386	2019-07-17 11:11:55	NULL	yearly
-1819925487	2019-07-17 11:17:07	NULL	yearly
-866242795	2019-07-17 11:35:29	2019-07-31 11:35:29	monthly
-511186003	2019-07-17 11:35:36	2019-07-31 11:35:36	monthly
1149742077	2019-07-17 11:37:24	NULL	monthly
-2094257894	2019-07-17 12:03:35	2019-07-31 12:03:35	yearly
-877376612	2019-07-17 12:11:04	NULL	yearly
862104660	2019-07-17 12:45:53	2019-07-31 12:45:53	monthly
1060428642	2019-07-17 12:55:37	2019-07-31 12:55:37	yearly
1179059865	2019-07-17 13:45:58	2019-07-31 13:45:58	monthly
-702554631	2019-07-17 13:46:13	2019-07-31 13:46:13	yearly
1102198398	2019-07-17 13:58:37	NULL	yearly
-1530275975	2019-07-17 14:35:58	NULL	yearly
1569109007	2019-07-17 15:07:10	NULL	yearly
-1284759616	2019-07-17 15:18:56	NULL	yearly
1170993782	2019-07-17 15:25:45	NULL	yearly
-1970487674	2019-07-17 15:26:42	NULL	yearly
-1471964871	2019-07-17 15:40:25	NULL	yearly
29750796	2019-07-17 16:01:46	2019-07-31 16:01:46	yearly
1658085442	2019-07-17 16:12:47	2019-07-31 16:12:47	yearly
-1216862052	2019-07-17 16:27:08	2019-07-31 16:27:08	yearly
858346	2019-07-17 16:30:07	2019-08-03 19:45:33	yearly
1500857922	2019-07-17 16:55:43	NULL	yearly
666996293	2019-07-17 17:11:05	NULL	yearly
397451618	2019-07-17 18:01:52	NULL	yearly
242110525	2019-07-17 18:11:26	NULL	yearly
-720730487	2019-07-17 19:06:17	2019-07-31 19:06:17	monthly
2018464704	2019-07-17 19:51:26	NULL	yearly
-1247880929	2019-07-17 20:06:14	2019-07-31 20:06:14	monthly
620618871	2019-07-17 20:49:59	2019-07-31 20:49:59	yearly
353710821	2019-07-17 21:11:25	2019-07-31 21:11:25	yearly
892383547	2019-07-17 21:27:45	2019-07-31 21:27:45	monthly
2069704005	2019-07-17 22:06:20	2019-08-01 16:23:57	yearly
1778531037	2019-07-17 22:14:54	NULL	yearly
-1796695927	2019-07-17 22:20:27	2019-07-31 22:20:27	yearly
-337319853	2019-07-17 22:52:39	NULL	yearly
-1535830724	2019-07-17 23:13:09	NULL	yearly
1589718682	2019-07-17 23:18:02	2019-07-31 23:18:02	monthly
1804572	2019-07-17 23:39:06	2019-07-31 23:39:06	yearly
1081480568	2019-07-17 23:42:30	NULL	yearly
-1940773571	2019-07-17 23:51:30	2019-07-31 23:51:30	yearly
-287304361	2019-07-17 23:54:48	2019-08-24 2:37:12	yearly
785258112	2019-07-18 0:56:11	2019-08-01 0:56:11	yearly
-555387387	2019-07-18 2:07:24	NULL	monthly
-1336683475	2019-07-18 2:33:00	NULL	yearly
-1300566831	2019-07-18 2:34:07	2019-08-01 2:34:07	yearly
-118224491	2019-07-18 2:51:17	NULL	yearly
338904298	2019-07-18 2:53:59	2019-08-01 5:47:39	yearly
1573458823	2019-07-18 3:00:19	2019-08-01 3:00:19	monthly
444634432	2019-07-18 3:06:36	NULL	yearly
6358141	2019-07-18 3:15:09	NULL	yearly
-1146279471	2019-07-18 3:32:27	NULL	yearly
-1559014947	2019-07-18 4:09:50	NULL	yearly
35922533	2019-07-18 4:10:20	2019-08-01 4:10:20	yearly
1937855120	2019-07-18 4:27:55	2019-08-01 4:27:55	monthly
40661413	2019-07-18 4:49:46	2019-08-01 4:49:46	yearly
1570878365	2019-07-18 4:55:06	NULL	yearly
2068392745	2019-07-18 5:18:27	NULL	yearly
1913756652	2019-07-18 5:39:48	NULL	yearly
-85336711	2019-07-18 6:27:53	NULL	yearly
1217112428	2019-07-18 6:31:30	2019-08-01 6:31:30	yearly
406629503	2019-07-18 7:33:22	NULL	yearly
-2010725142	2019-07-18 7:54:24	2019-08-05 17:17:32	yearly
-949635915	2019-07-18 8:15:01	NULL	yearly
-1398734655	2019-07-18 8:20:36	NULL	yearly
-874216740	2019-07-18 8:43:49	NULL	yearly
1122843445	2019-07-18 9:42:57	NULL	yearly
597838150	2019-07-18 9:45:05	NULL	yearly
1977332366	2019-07-18 10:05:36	NULL	monthly
-1103544870	2019-07-18 10:37:27	2019-08-31 2:50:21	yearly
-623320358	2019-07-18 10:58:55	2019-08-01 10:58:55	yearly
1173422874	2019-07-18 11:36:03	NULL	yearly
176942988	2019-07-18 11:49:40	2019-08-01 11:49:40	yearly
377181983	2019-07-18 11:53:15	NULL	yearly
12318454	2019-07-18 12:04:27	2019-08-01 12:04:27	yearly
-377270079	2019-07-18 12:12:52	NULL	yearly
1154378333	2019-07-18 12:13:05	2019-08-01 12:13:05	yearly
-1555169909	2019-07-18 12:34:38	NULL	yearly
914167441	2019-07-18 12:54:20	NULL	yearly
1503635588	2019-07-18 13:16:44	NULL	yearly
1707962557	2019-07-18 13:34:38	NULL	yearly
-1108442810	2019-07-18 14:51:25	NULL	yearly
1872672972	2019-07-18 14:55:23	2019-08-06 7:59:42	yearly
364004328	2019-07-18 15:15:18	NULL	yearly
-854452113	2019-07-18 15:19:43	NULL	yearly
1823083543	2019-07-18 15:22:28	2019-08-01 15:22:28	yearly
-54179457	2019-07-18 15:32:55	NULL	yearly
-1687659800	2019-07-18 16:11:02	2019-08-01 16:11:02	yearly
1620035294	2019-07-18 16:23:14	NULL	yearly
-792235626	2019-07-18 17:03:40	2019-08-01 17:03:40	monthly
640040992	2019-07-18 17:47:29	NULL	yearly
-973317115	2019-07-18 17:59:49	2019-08-01 17:59:49	monthly
-1266016979	2019-07-18 18:04:44	NULL	yearly
-1046925888	2019-07-18 18:21:44	NULL	yearly
1235317986	2019-07-18 20:09:16	NULL	yearly
-1680817904	2019-07-18 21:02:14	2019-08-01 21:02:14	yearly
1832572283	2019-07-18 21:27:49	2019-08-01 21:27:49	yearly
-135892215	2019-07-18 21:37:58	2019-08-01 21:37:58	yearly
-432884921	2019-07-18 21:39:25	NULL	yearly
1921245732	2019-07-18 21:57:46	2019-09-03 17:40:08	monthly
-562446919	2019-07-18 22:16:03	NULL	yearly
568283764	2019-07-18 22:53:43	2019-08-02 12:08:14	monthly
-1777869152	2019-07-18 23:05:56	2019-08-01 23:05:56	yearly
1193922523	2019-07-19 0:00:28	NULL	yearly
180171010	2019-07-19 0:12:34	NULL	yearly
594773512	2019-07-19 0:34:45	NULL	monthly
1899829299	2019-07-19 0:54:36	NULL	yearly
-1459674199	2019-07-19 1:17:42	NULL	yearly
1918277121	2019-07-19 1:24:52	NULL	yearly
1281765938	2019-07-19 1:43:46	2019-08-02 1:43:46	yearly
-1479105682	2019-07-19 1:48:48	NULL	yearly
-1533479886	2019-07-19 1:51:14	NULL	yearly
814220861	2019-07-19 2:26:18	NULL	yearly
1147524357	2019-07-19 2:30:53	2019-08-02 2:30:53	yearly
696291637	2019-07-19 2:34:27	NULL	yearly
1144758597	2019-07-19 2:36:25	NULL	yearly
1745443972	2019-07-19 2:48:46	NULL	yearly
1192303044	2019-07-19 3:52:57	2019-08-02 3:52:57	yearly
-1787233832	2019-07-19 4:27:46	NULL	yearly
619274542	2019-07-19 5:23:51	NULL	yearly
203104544	2019-07-19 5:25:11	NULL	yearly
179267559	2019-07-19 6:34:33	2019-08-02 8:24:44	monthly
-125352064	2019-07-19 6:48:24	NULL	yearly
2112144075	2019-07-19 7:00:08	2019-08-02 7:00:08	monthly
-306187832	2019-07-19 7:17:28	NULL	yearly
-490079057	2019-07-19 7:21:21	2019-09-04 17:24:07	monthly
514264775	2019-07-19 7:28:40	NULL	yearly
-538388183	2019-07-19 7:30:41	NULL	yearly
1281905204	2019-07-19 8:04:11	NULL	yearly
986133904	2019-07-19 8:12:17	NULL	yearly
1340412542	2019-07-19 8:59:20	2019-08-02 8:59:20	monthly
339267376	2019-07-19 9:02:42	NULL	yearly
555642505	2019-07-19 9:03:08	2019-08-02 9:03:08	yearly
1814738738	2019-07-19 9:22:03	NULL	yearly
-1078836347	2019-07-19 9:23:01	NULL	yearly
-98748885	2019-07-19 9:35:24	NULL	yearly
-257418096	2019-07-19 9:54:50	2019-09-01 4:39:12	yearly
-2124976741	2019-07-19 10:23:43	NULL	yearly
-1518039204	2019-07-19 10:30:36	NULL	yearly
2099808913	2019-07-19 10:47:12	2019-08-02 10:47:12	yearly
1115981993	2019-07-19 11:05:02	NULL	yearly
-1333560504	2019-07-19 11:11:56	2019-08-02 11:11:56	yearly
-315355738	2019-07-19 11:25:18	2019-08-02 17:19:21	yearly
1579112369	2019-07-19 11:28:54	2019-08-05 11:39:01	yearly
-1690309469	2019-07-19 12:25:47	NULL	yearly
1223008325	2019-07-19 12:29:44	NULL	yearly
1702762976	2019-07-19 12:29:54	NULL	yearly
1967383826	2019-07-19 12:43:36	2019-08-02 12:43:36	yearly
-1185508127	2019-07-19 13:14:22	2019-08-02 13:14:22	monthly
-449611415	2019-07-19 13:14:51	2019-08-02 13:14:51	monthly
1548715699	2019-07-19 13:25:36	NULL	yearly
1217589635	2019-07-19 14:04:18	2019-08-02 14:04:18	yearly
-1405863590	2019-07-19 15:01:31	2019-08-02 15:01:31	yearly
2055468662	2019-07-19 16:11:56	NULL	yearly
-932848678	2019-07-19 16:27:02	NULL	monthly
865452214	2019-07-19 16:38:27	NULL	yearly
-2060106240	2019-07-19 16:52:52	2019-08-13 17:08:05	yearly
495236047	2019-07-19 16:56:52	NULL	yearly
1046436545	2019-07-19 17:32:11	2019-09-05 8:00:07	monthly
-1430670684	2019-07-19 18:40:28	NULL	monthly
-1493892746	2019-07-19 19:17:29	2019-08-02 16:15:46	yearly
-582044512	2019-07-19 19:39:06	2019-08-02 19:39:06	monthly
2058686977	2019-07-19 19:40:39	NULL	yearly
-311723297	2019-07-19 19:56:04	NULL	yearly
-514271092	2019-07-19 20:08:19	2019-08-02 20:08:19	yearly
1368778213	2019-07-19 20:13:38	2019-08-02 20:13:38	monthly
-1222188544	2019-07-19 20:40:25	2019-08-02 20:40:25	yearly
1101269438	2019-07-19 20:56:03	2019-08-02 20:56:03	yearly
644218786	2019-07-19 21:09:45	2019-08-02 21:09:45	yearly
1975467180	2019-07-19 21:09:50	NULL	yearly
224567049	2019-07-19 21:20:38	2019-08-02 21:20:38	yearly
1408849130	2019-07-19 21:48:23	2019-08-02 21:48:23	monthly
-1034816985	2019-07-19 22:16:49	NULL	monthly
1780810329	2019-07-19 22:26:08	2019-08-02 22:26:08	yearly
1986920872	2019-07-19 23:02:41	2019-08-02 23:02:41	monthly
-399584428	2019-07-19 23:06:29	NULL	yearly
1628550562	2019-07-19 23:14:31	NULL	yearly
874589509	2019-07-19 23:34:38	NULL	yearly
870566295	2019-07-19 23:42:48	2019-08-15 10:31:59	yearly
134434789	2019-07-20 0:48:28	2019-08-03 0:48:28	yearly
1385357783	2019-07-20 0:52:13	NULL	yearly
-1112613288	2019-07-20 1:04:54	2019-08-03 18:05:11	yearly
939690963	2019-07-20 1:08:57	NULL	monthly
-2117319118	2019-07-20 2:31:34	NULL	yearly
1109699115	2019-07-20 3:21:13	NULL	yearly
-992671203	2019-07-20 3:44:07	2019-08-03 3:44:07	yearly
-1575303335	2019-07-20 4:04:26	NULL	yearly
-1332496027	2019-07-20 4:12:54	NULL	yearly
-1332971241	2019-07-20 4:13:02	NULL	yearly
1531413012	2019-07-20 4:35:19	NULL	yearly
-380661466	2019-07-20 4:39:51	2019-08-03 4:39:51	yearly
1772742216	2019-07-20 4:46:38	NULL	yearly
2047148401	2019-07-20 4:59:00	NULL	yearly
1407096127	2019-07-20 5:01:06	NULL	yearly
-502577223	2019-07-20 5:32:56	2019-08-03 5:32:56	yearly
1526011619	2019-07-20 6:30:49	NULL	monthly
-898551519	2019-07-20 6:42:09	NULL	yearly
-967464051	2019-07-20 6:48:15	NULL	yearly
2130780811	2019-07-20 6:54:35	NULL	yearly
1845352467	2019-07-20 6:56:56	NULL	yearly
1010707472	2019-07-20 7:40:06	2019-08-03 7:40:06	yearly
-75938169	2019-07-20 7:52:32	2019-09-04 15:56:04	yearly
500327493	2019-07-20 8:01:26	NULL	yearly
223468345	2019-07-20 8:09:20	2019-08-03 8:09:20	yearly
-554512043	2019-07-20 8:26:14	2019-08-03 8:26:14	yearly
-1525750966	2019-07-20 9:02:46	NULL	yearly
312874235	2019-07-20 9:29:46	2019-08-03 9:29:46	yearly
-475415234	2019-07-20 10:06:25	NULL	yearly
1164234240	2019-07-20 10:27:14	NULL	yearly
-1138523928	2019-07-20 12:02:50	NULL	yearly
-1660700088	2019-07-20 12:09:23	NULL	yearly
-1057957324	2019-07-20 12:39:00	2019-08-27 21:28:08	yearly
1461227485	2019-07-20 13:05:28	NULL	yearly
-1359827753	2019-07-20 13:37:54	NULL	yearly
201866412	2019-07-20 13:39:25	2019-11-23 11:15:32	monthly
1530321923	2019-07-20 13:56:36	2019-08-03 13:56:36	yearly
1026514416	2019-07-20 14:04:57	NULL	yearly
597217607	2019-07-20 14:15:35	NULL	yearly
-691775290	2019-07-20 15:09:26	NULL	yearly
-1096055262	2019-07-20 15:18:05	2019-08-03 15:18:05	monthly
802405284	2019-07-20 15:18:32	NULL	yearly
-1185790408	2019-07-20 15:18:45	NULL	yearly
2012682443	2019-07-20 16:18:32	NULL	yearly
137713628	2019-07-20 16:22:39	NULL	yearly
1927598265	2019-07-20 16:23:16	2019-08-03 16:23:16	yearly
125731236	2019-07-20 16:49:38	2019-08-03 16:49:38	yearly
1281835933	2019-07-20 16:51:11	NULL	monthly
1500552101	2019-07-20 16:59:22	2019-08-03 16:59:22	yearly
-1113272150	2019-07-20 17:02:56	NULL	yearly
1799476688	2019-07-20 17:36:32	2019-08-03 17:36:32	yearly
-752531399	2019-07-20 17:51:57	NULL	yearly
-1936543104	2019-07-20 17:53:18	2019-08-03 15:12:56	yearly
1348043357	2019-07-20 18:10:46	NULL	yearly
1219645335	2019-07-20 18:27:27	2019-08-03 18:27:27	yearly
-1546608060	2019-07-20 18:32:25	NULL	yearly
1331880332	2019-07-20 19:04:30	2019-09-16 16:50:41	monthly
174184047	2019-07-20 19:05:05	NULL	yearly
835199434	2019-07-20 19:36:11	NULL	monthly
-225675507	2019-07-20 19:43:08	2019-08-03 19:43:08	yearly
-288436510	2019-07-20 20:03:19	2019-08-03 20:03:19	monthly
-1510754011	2019-07-20 20:26:01	NULL	monthly
-413497201	2019-07-20 20:52:19	2019-08-03 20:52:19	monthly
1434689735	2019-07-20 22:23:23	NULL	yearly
-1420566985	2019-07-20 22:23:36	2019-08-05 15:51:57	monthly
324927727	2019-07-20 22:37:46	2019-08-11 3:51:06	monthly
732034670	2019-07-20 22:39:07	2019-08-03 22:39:07	yearly
-729165315	2019-07-20 22:55:47	2019-08-03 22:55:47	yearly
-354891714	2019-07-20 23:01:14	2019-08-03 23:01:14	yearly
-422489564	2019-07-20 23:20:19	2019-08-03 23:20:19	yearly
218641411	2019-07-21 0:08:04	2019-08-04 0:08:04	yearly
1080192222	2019-07-21 0:24:40	NULL	yearly
-686097827	2019-07-21 0:53:38	NULL	yearly
1489167766	2019-07-21 1:19:09	NULL	yearly
-507387939	2019-07-21 2:15:15	NULL	yearly
-374983791	2019-07-21 2:43:03	2019-08-04 2:43:03	yearly
707559979	2019-07-21 2:45:43	2019-08-04 2:45:43	yearly
832832988	2019-07-21 3:02:12	NULL	yearly
-1829725138	2019-07-21 3:24:44	NULL	yearly
-288549390	2019-07-21 3:30:17	NULL	monthly
2630999	2019-07-21 3:50:16	NULL	yearly
-1752219666	2019-07-21 4:10:35	NULL	yearly
1132516149	2019-07-21 4:19:25	NULL	yearly
-1213403867	2019-07-21 5:57:32	2019-08-04 5:57:32	yearly
1098806170	2019-07-21 7:25:19	NULL	monthly
-755747197	2019-07-21 7:34:16	2019-08-04 1:27:49	monthly
47023624	2019-07-21 7:39:18	NULL	yearly
-710439764	2019-07-21 7:49:17	2019-08-20 13:30:12	yearly
1768638125	2019-07-21 7:49:26	2019-08-04 7:49:26	yearly
-625677742	2019-07-21 8:57:28	NULL	yearly
-1795597487	2019-07-21 9:34:32	NULL	yearly
-849796174	2019-07-21 9:59:26	NULL	yearly
-1792201549	2019-07-21 10:18:51	NULL	yearly
-682330018	2019-07-21 10:29:34	2019-08-04 10:29:34	yearly
-1581598963	2019-07-21 11:06:49	2019-08-04 11:06:49	yearly
-782037550	2019-07-21 11:45:28	NULL	yearly
-1306508524	2019-07-21 11:48:02	2019-08-05 20:08:43	yearly
1548403376	2019-07-21 11:56:20	NULL	yearly
1059806076	2019-07-21 12:01:18	NULL	yearly
645441153	2019-07-21 12:01:49	NULL	yearly
-1849041558	2019-07-21 12:04:45	2019-08-04 12:04:45	yearly
517811844	2019-07-21 12:11:52	2019-08-04 12:11:52	monthly
13821174	2019-07-21 12:23:09	NULL	yearly
1026790686	2019-07-21 12:37:07	2019-09-28 10:07:29	yearly
1442132693	2019-07-21 12:49:20	NULL	yearly
1355053350	2019-07-21 12:54:51	NULL	yearly
-394481235	2019-07-21 13:02:19	2019-08-04 13:02:19	yearly
-1049401443	2019-07-21 13:28:39	2019-08-04 13:28:39	monthly
-617629547	2019-07-21 13:42:46	NULL	yearly
1888189330	2019-07-21 13:43:53	NULL	yearly
260707462	2019-07-21 13:56:53	NULL	yearly
-1629333746	2019-07-21 14:00:39	2019-08-04 14:00:39	yearly
-28491269	2019-07-21 14:19:53	NULL	yearly
-1707511583	2019-07-21 14:25:18	2019-08-04 14:25:18	yearly
1681235672	2019-07-21 14:29:37	NULL	yearly
1795547996	2019-07-21 14:31:36	2019-08-04 14:31:36	monthly
-1133472223	2019-07-21 14:46:58	NULL	yearly
2857209	2019-07-21 15:18:34	NULL	yearly
-820372841	2019-07-21 15:25:14	NULL	yearly
-806088220	2019-07-21 15:43:08	NULL	yearly
-1072674828	2019-07-21 15:43:36	NULL	yearly
153125486	2019-07-21 16:18:36	NULL	yearly
-1891571105	2019-07-21 16:42:28	NULL	yearly
-1017013479	2019-07-21 16:48:43	2019-10-01 7:36:58	monthly
1198228067	2019-07-21 17:36:42	2019-08-04 17:36:42	monthly
67376719	2019-07-21 17:40:57	NULL	monthly
1862926591	2019-07-21 17:45:33	NULL	yearly
852650324	2019-07-21 18:05:12	NULL	monthly
-1443430293	2019-07-21 18:06:00	NULL	yearly
-574930526	2019-07-21 18:22:04	NULL	yearly
-882164590	2019-07-21 18:29:43	NULL	yearly
453054646	2019-07-21 18:33:35	NULL	yearly
676687849	2019-07-21 19:18:29	NULL	yearly
-1451873052	2019-07-21 19:52:13	NULL	yearly
-1593829708	2019-07-21 20:24:32	2019-08-04 20:24:32	yearly
393707357	2019-07-21 20:25:14	NULL	yearly
-858955092	2019-07-21 20:48:43	NULL	monthly
-1803691527	2019-07-21 21:44:58	NULL	yearly
-1828527441	2019-07-21 23:08:37	2019-08-04 23:08:37	yearly
102519231	2019-07-21 23:52:33	NULL	yearly
-1264885313	2019-07-21 23:59:08	2019-08-04 23:59:08	monthly
-880643579	2019-07-22 0:16:10	NULL	yearly
1635317573	2019-07-22 0:52:16	NULL	monthly
1776314115	2019-07-22 0:54:19	NULL	yearly
-28721533	2019-07-22 1:03:10	NULL	yearly
-956700610	2019-07-22 1:18:14	NULL	yearly
1108263432	2019-07-22 1:18:57	NULL	yearly
705052550	2019-07-22 1:31:57	NULL	yearly
985436385	2019-07-22 1:39:40	2019-08-05 11:17:54	yearly
-1532703227	2019-07-22 2:07:25	NULL	yearly
1347920536	2019-07-22 2:20:55	2019-08-05 2:20:55	yearly
570332964	2019-07-22 2:22:46	2019-08-05 2:22:46	yearly
1841635060	2019-07-22 2:25:57	2019-08-05 2:25:57	yearly
6051686	2019-07-22 2:40:44	2019-08-05 2:40:44	monthly
1627911996	2019-07-22 3:13:03	2019-08-06 10:37:41	yearly
-1382615090	2019-07-22 3:14:37	2019-08-05 3:14:37	monthly
-116282004	2019-07-22 3:36:49	NULL	yearly
-1682655576	2019-07-22 3:43:12	NULL	yearly
1196810286	2019-07-22 3:46:43	2019-08-18 19:32:15	monthly
-922659100	2019-07-22 3:58:17	2019-08-05 3:58:17	yearly
50953736	2019-07-22 4:15:42	2019-08-05 4:15:42	monthly
-2084024513	2019-07-22 4:33:58	NULL	yearly
48874484	2019-07-22 5:30:03	NULL	monthly
585902747	2019-07-22 5:55:16	NULL	monthly
288036421	2019-07-22 6:17:54	2019-09-07 5:59:50	monthly
-245904679	2019-07-22 6:46:48	NULL	yearly
-1210296197	2019-07-22 6:58:03	NULL	yearly
-2129485739	2019-07-22 7:07:03	2019-08-05 7:07:03	monthly
-1608791333	2019-07-22 7:55:36	2019-08-05 6:12:12	monthly
1009236851	2019-07-22 8:14:25	NULL	monthly
1775006727	2019-07-22 9:04:42	2019-08-05 9:04:42	monthly
-1578270374	2019-07-22 9:09:20	NULL	yearly
1965078748	2019-07-22 9:19:13	2019-08-18 6:51:07	yearly
-827820201	2019-07-22 9:40:16	2019-08-08 18:17:32	yearly
1269870210	2019-07-22 9:42:06	NULL	yearly
914841534	2019-07-22 9:49:04	NULL	yearly
1828731328	2019-07-22 9:50:48	2019-08-05 9:50:48	yearly
145595806	2019-07-22 11:06:09	2019-08-05 11:06:09	monthly
-2028429949	2019-07-22 11:25:36	NULL	monthly
-430190869	2019-07-22 11:25:43	NULL	yearly
1484189158	2019-07-22 11:47:58	NULL	yearly
-141225193	2019-07-22 12:17:58	2019-08-05 11:33:46	yearly
-63176513	2019-07-22 12:39:46	NULL	monthly
-530257953	2019-07-22 12:48:53	2019-08-31 11:48:12	yearly
19996831	2019-07-22 12:56:35	2019-08-05 12:56:35	yearly
1268968908	2019-07-22 13:00:13	2019-08-06 2:05:13	yearly
-1253324224	2019-07-22 13:19:36	NULL	yearly
1792385091	2019-07-22 13:23:06	NULL	yearly
11624992	2019-07-22 13:47:22	NULL	monthly
1076277243	2019-07-22 13:50:53	2019-08-05 13:50:53	yearly
-1615078850	2019-07-22 14:02:42	NULL	monthly
1503919046	2019-07-22 15:05:49	NULL	monthly
-673289476	2019-07-22 15:31:11	2020-01-29 15:09:46	yearly
-885030211	2019-07-22 15:42:29	NULL	yearly
1558459234	2019-07-22 15:46:53	2019-08-05 15:46:53	monthly
-405822671	2019-07-22 16:04:31	2019-08-05 16:04:31	yearly
1629992177	2019-07-22 16:07:14	NULL	monthly
-662468081	2019-07-22 16:11:51	NULL	yearly
213108440	2019-07-22 16:13:14	NULL	yearly
-895941344	2019-07-22 16:19:27	2019-08-05 16:19:27	yearly
-1023662860	2019-07-22 16:38:29	NULL	yearly
-1932795778	2019-07-22 16:41:03	NULL	yearly
525100599	2019-07-22 16:43:57	2019-08-05 16:43:57	yearly
-1000866677	2019-07-22 16:49:40	NULL	monthly
-1824967825	2019-07-22 16:55:27	2019-08-05 16:55:27	yearly
1793100822	2019-07-22 16:56:14	2019-08-05 16:56:14	yearly
-730227762	2019-07-22 17:12:31	2019-08-21 16:25:57	monthly
-1159722485	2019-07-22 17:18:59	NULL	yearly
129560365	2019-07-22 17:38:57	2019-08-05 17:38:57	yearly
1962409494	2019-07-22 18:02:39	2019-08-05 18:02:39	monthly
17051745	2019-07-22 18:22:57	2019-08-05 18:22:57	monthly
1343956278	2019-07-22 18:49:32	NULL	yearly
-1368711136	2019-07-22 19:53:50	2019-08-05 19:53:50	yearly
-1410920463	2019-07-22 20:02:10	2019-08-05 20:02:10	yearly
-413522713	2019-07-22 20:24:22	NULL	yearly
1436934508	2019-07-22 20:51:50	2019-08-05 20:51:50	yearly
-1947875423	2019-07-22 22:34:54	2019-08-08 13:14:11	monthly
-1529228214	2019-07-22 23:03:16	NULL	monthly
719405771	2019-07-22 23:12:50	2019-08-05 23:12:50	monthly
2030447736	2019-07-22 23:52:13	NULL	yearly
-1192927347	2019-07-23 1:12:42	NULL	yearly
-1881987844	2019-07-23 1:35:38	NULL	yearly
-209113819	2019-07-23 2:57:11	2019-08-22 2:52:37	monthly
-1025705551	2019-07-23 3:11:39	NULL	yearly
1870993945	2019-07-23 3:20:58	2019-08-06 3:20:58	yearly
-21360176	2019-07-23 3:22:21	NULL	yearly
1164773922	2019-07-23 3:31:44	2019-08-07 23:29:30	yearly
135697655	2019-07-23 4:54:45	NULL	yearly
711343781	2019-07-23 5:44:46	NULL	yearly
1835838564	2019-07-23 5:55:40	NULL	yearly
-1561053775	2019-07-23 6:11:57	NULL	yearly
827733789	2019-07-23 6:29:21	NULL	yearly
1797836003	2019-07-23 6:54:13	NULL	yearly
1473462551	2019-07-23 7:17:19	2019-09-06 8:59:04	monthly
-1209061801	2019-07-23 7:17:46	2019-08-08 1:33:06	yearly
-976881379	2019-07-23 7:31:57	NULL	yearly
